address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,listing_id,list_url,date_scraped
2739 NW 5th St,Miami,FL,33125,"$689,000",3,2,"1,535",25.778074,-80.240585,Coming soon,43840526,https://www.zillow.com/homedetails/2739-NW-5th-St-Miami-FL-33125/43840526_zpid/,06-10-2022_19:21:10
92 SW 3rd St APT 701,Miami,FL,33130,"$780,000",3,3,"1,615",25.76955,-80.1952,Condo for sale,113377364,https://www.zillow.com/homedetails/92-SW-3rd-St-APT-701-Miami-FL-33130/113377364_zpid/,06-10-2022_19:21:10
60 SW 13th St APT 3426,Miami,FL,33130,"$949,000",3,3,"1,386",25.761267,-80.194496,Condo for sale,92443215,https://www.zillow.com/homedetails/60-SW-13th-St-APT-3426-Miami-FL-33130/92443215_zpid/,06-10-2022_19:21:10
1640 Tigertail Ave,Miami,FL,33133,"$4,000,000",,,,25.742874,-80.219986,Lot / Land for sale,43853941,https://www.zillow.com/homedetails/1640-Tigertail-Ave-Miami-FL-33133/43853941_zpid/,06-10-2022_19:21:10
2020 N Bayshore Dr APT 3801,Miami,FL,33137,"$1,650,000",2,3,"1,588",25.79663,-80.18792,Condo for sale,118914822,https://www.zillow.com/homedetails/2020-N-Bayshore-Dr-APT-3801-Miami-FL-33137/118914822_zpid/,06-10-2022_19:21:10
7285 SW 90th St #D213,Miami,FL,33156,"$279,000",1,1,894,25.687273,-80.31314,Condo for sale,83161305,https://www.zillow.com/homedetails/7285-SW-90th-St-D213-Miami-FL-33156/83161305_zpid/,06-10-2022_19:21:10
460 Tamiami Blvd,Miami,FL,33144,"$1,200,000",-,-,"2,145",25.765656,-80.315025,Multi-family home for sale,43836960,https://www.zillow.com/homedetails/460-Tamiami-Blvd-Miami-FL-33144/43836960_zpid/,06-10-2022_19:21:10
8101 SW 94th Ct,Miami,FL,33173,"$1,175,000",4,5,--,25.693663,-80.34697,House for sale,44220590,https://www.zillow.com/homedetails/8101-SW-94th-Ct-Miami-FL-33173/44220590_zpid/,06-10-2022_19:21:10
300 S Biscayne Blvd APT 3404,Miami,FL,33131,"$515,000",2,2,--,25.771229,-80.18739,Condo for sale,2132138521,https://www.zillow.com/homedetails/300-S-Biscayne-Blvd-APT-3404-Miami-FL-33131/2132138521_zpid/,06-10-2022_19:21:10
2754 SW 34th Ct #B,Miami,FL,33133,"$1,190,000",4,4,"1,272",25.740782,-80.25094,New construction,2062921576,https://www.zillow.com/homedetails/2754-SW-34th-Ct-B-Miami-FL-33133/2062921576_zpid/,06-10-2022_19:21:10
1337 NW 1st St APT 13,Miami,FL,33125,"$169,000",2,1,805,25.774687,-80.21707,Condo for sale,43838052,https://www.zillow.com/homedetails/1337-NW-1st-St-APT-13-Miami-FL-33125/43838052_zpid/,06-10-2022_19:21:10
485 Brickell Ave APT 2204,Miami,FL,33131,"$1,494,900",2,2,"1,286",25.768652,-80.18913,Condo for sale,92443140,https://www.zillow.com/homedetails/485-Brickell-Ave-APT-2204-Miami-FL-33131/92443140_zpid/,06-10-2022_19:21:10
236 SW 4th Ave,Miami,FL,33130,"$999,900",,,"5,009",25.77129,-80.20117,Lot / Land for sale,43806263,https://www.zillow.com/homedetails/236-SW-4th-Ave-Miami-FL-33130/43806263_zpid/,06-10-2022_19:21:10
465 Brickell Ave APT 4206,Miami,FL,33131,"$629,900",1,1,816,25.769064,-80.18865,Condo for sale,92444575,https://www.zillow.com/homedetails/465-Brickell-Ave-APT-4206-Miami-FL-33131/92444575_zpid/,06-10-2022_19:21:10
4250 Biscayne Blvd APT 402,Miami,FL,33137,"$595,000",2,2,"1,044",25.815603,-80.189224,Condo for sale,162032336,https://www.zillow.com/homedetails/4250-Biscayne-Blvd-APT-402-Miami-FL-33137/162032336_zpid/,06-10-2022_19:21:10
10765 SW 108th Ave APT 107,Miami,FL,33176,"$315,000",2,2,"1,050",25.669172,-80.3701,Condo for sale,64483946,https://www.zillow.com/homedetails/10765-SW-108th-Ave-APT-107-Miami-FL-33176/64483946_zpid/,06-10-2022_19:21:10
227 NE 2nd St UNIT 2905,Miami,FL,33132,"$565,000",1,1,--,25.776484,-80.18972,New construction,2062923171,https://www.zillow.com/homedetails/227-NE-2nd-St-UNIT-2905-Miami-FL-33132/2062923171_zpid/,06-10-2022_19:21:10
6726 SW 14th St,Miami,FL,33144,"$595,000",3,2,"1,954",25.757038,-80.30424,House for sale,44184985,https://www.zillow.com/homedetails/6726-SW-14th-St-Miami-FL-33144/44184985_zpid/,06-10-2022_19:21:10
41 SE 5th St APT 2114,Miami,FL,33131,"$490,000",1,2,987,25.769,-80.19183,Condo for sale,82413697,https://www.zillow.com/homedetails/41-SE-5th-St-APT-2114-Miami-FL-33131/82413697_zpid/,06-10-2022_19:21:10
41 SE 5th St APT 2211,Miami,FL,33131,"$490,000",1,2,981,25.769,-80.19183,Condo for sale,82414543,https://www.zillow.com/homedetails/41-SE-5th-St-APT-2211-Miami-FL-33131/82414543_zpid/,06-10-2022_19:21:10
(undisclosed Address),Miami,FL,33138,"$495,000",2,2,"1,229",,,Condo for sale,43829744,https://www.zillow.com/homedetails/Miami-FL-33138/43829744_zpid/,06-10-2022_19:21:10
(undisclosed Address),Miami,FL,33131,"$500,000",1,1,825,,,Condo for sale,67089774,https://www.zillow.com/homedetails/Miami-FL-33131/67089774_zpid/,06-10-2022_19:21:10
1940 NW 27th St,Miami,FL,33142,"$475,000",3,2,"1,396",25.800829,-80.22843,House for sale,43818638,https://www.zillow.com/homedetails/1940-NW-27th-St-Miami-FL-33142/43818638_zpid/,06-10-2022_19:21:10
2475 Brickell Ave APT 1006,Miami,FL,33129,"$500,000",2,2,"1,120",25.750534,-80.20215,Condo for sale,60793767,https://www.zillow.com/homedetails/2475-Brickell-Ave-APT-1006-Miami-FL-33129/60793767_zpid/,06-10-2022_19:21:10
3301 NE 1st Ave APT H2006,Miami,FL,33137,"$525,000",1,2,861,25.807764,-80.19196,Condo for sale,92440033,https://www.zillow.com/homedetails/3301-NE-1st-Ave-APT-H2006-Miami-FL-33137/92440033_zpid/,06-10-2022_19:21:10
1 Bedroom (L22-47) R15 Plan,,,,"$783,360",1,1,641,25.779041,-80.18936,New construction,2063051721,https://www.zillow.com/community/society-residences-miami/2063051721_zpid/,06-10-2022_19:21:10
485 Brickell Ave APT 2504,Miami,FL,33131,"$1,290,000",2,2,"1,286",25.768652,-80.18913,Condo for sale,2075886912,https://www.zillow.com/homedetails/485-Brickell-Ave-APT-2504-Miami-FL-33131/2075886912_zpid/,06-10-2022_19:21:10
45 SW 9th St APT 2507,Miami,FL,33130,"$459,000",1,1,620,25.765661,-80.19378,Condo for sale,247679318,https://www.zillow.com/homedetails/45-SW-9th-St-APT-2507-Miami-FL-33130/247679318_zpid/,06-10-2022_19:21:10
6011 SW 109th Ave,Miami,FL,33173,"$640,000",3,2,"1,200",25.711475,-80.37063,House for sale,44212939,https://www.zillow.com/homedetails/6011-SW-109th-Ave-Miami-FL-33173/44212939_zpid/,06-10-2022_19:21:10
71 NE 67th St,Miami,FL,33138,"$500,000",-,-,"1,762",25.836636,-80.194756,Multi-family home for sale,43807054,https://www.zillow.com/homedetails/71-NE-67th-St-Miami-FL-33138/43807054_zpid/,06-10-2022_19:21:10
1 Grove Isle Dr #A705,Miami,FL,33133,"$1,395,000",2,2,"1,882",25.735134,-80.21957,Condo for sale,43854138,https://www.zillow.com/homedetails/1-Grove-Isle-Dr-A705-Miami-FL-33133/43854138_zpid/,06-10-2022_19:21:10
1451 Brickell Ave UNIT 1206,Miami,FL,33131,"$898,000",1,1,743,25.758121,-80.1924,Condo for sale,247649878,https://www.zillow.com/homedetails/1451-Brickell-Ave-UNIT-1206-Miami-FL-33131/247649878_zpid/,06-10-2022_19:21:10
11719 SW 106th Ter,Miami,FL,33186,"$610,000",3,3,"1,678",25.670029,-80.38478,Townhouse for sale,252195655,https://www.zillow.com/homedetails/11719-SW-106th-Ter-Miami-FL-33186/252195655_zpid/,06-10-2022_19:21:10
(undisclosed Address),Miami,FL,33132,"$505,000",1,2,850,,,Condo for sale,308907506,https://www.zillow.com/homedetails/Miami-FL-33132/308907506_zpid/,06-10-2022_19:21:10
2929 Day Ave #2,Miami,FL,33133,"$1,600,000",3,3,"2,211",25.732044,-80.24024,Townhouse for sale,71744680,https://www.zillow.com/homedetails/2929-Day-Ave-2-Miami-FL-33133/71744680_zpid/,06-10-2022_19:21:10
3439 SW 65th Ave,Miami,FL,33155,"$674,999",4,3,"2,201",25.737787,-80.30084,House for sale,44187823,https://www.zillow.com/homedetails/3439-SW-65th-Ave-Miami-FL-33155/44187823_zpid/,06-10-2022_19:21:10
835 NW 21st Ave,Miami,FL,33125,"$450,000",3,3,"1,566",25.780947,-80.22943,House for sale,43824636,https://www.zillow.com/homedetails/835-NW-21st-Ave-Miami-FL-33125/43824636_zpid/,06-10-2022_19:21:10
2575 S Bayshore Dr APT 5A,Miami,FL,33133,"$2,500,000",2,2,"1,805",25.732876,-80.233505,Condo for sale,43863431,https://www.zillow.com/homedetails/2575-S-Bayshore-Dr-APT-5A-Miami-FL-33133/43863431_zpid/,06-10-2022_19:21:10
16011 SW 151st Ter,Miami,FL,33196,"$749,000",5,3,"3,018",25.625843,-80.45368,House for sale,54696888,https://www.zillow.com/homedetails/16011-SW-151st-Ter-Miami-FL-33196/54696888_zpid/,06-10-2022_19:21:10
801 NE 74th St,Miami,FL,33138,"$3,750,000",5,7,"3,356",25.843655,-80.17942,House for sale,43827644,https://www.zillow.com/homedetails/801-NE-74th-St-Miami-FL-33138/43827644_zpid/,06-10-2022_19:21:10
121 NE 34th St UNIT 1106A,Miami,FL,33137,"$530,000",1,1,713,25.808714,-80.19209,Condo for sale,306395191,https://www.zillow.com/homedetails/121-NE-34th-St-UNIT-1106A-Miami-FL-33137/306395191_zpid/,06-10-2022_19:21:10
(undisclosed Address),Miami,FL,33131,"$650,000",2,2,"1,255",,,Condo for sale,43872382,https://www.zillow.com/homedetails/Miami-FL-33131/43872382_zpid/,06-10-2022_19:21:10
1050 Brickell Ave APT 1014,Miami,FL,33131,"$475,000",1,2,"1,000",25.763273,-80.19219,Condo for sale,92450658,https://www.zillow.com/homedetails/1050-Brickell-Ave-APT-1014-Miami-FL-33131/92450658_zpid/,06-10-2022_19:21:10
3495 NW 35th Ave,Miami,FL,33142,"$250,000",1,1,635,25.807741,-80.25239,House for sale,156164987,https://www.zillow.com/homedetails/3495-NW-35th-Ave-Miami-FL-33142/156164987_zpid/,06-10-2022_19:21:10
253 NE 2nd St APT 1010,Miami,FL,33132,"$575,000",2,2,929,25.776608,-80.18833,Condo for sale,92442539,https://www.zillow.com/homedetails/253-NE-2nd-St-APT-1010-Miami-FL-33132/92442539_zpid/,06-10-2022_19:21:10
11297 SW 88th St UNIT M-117,Miami,FL,33173,"$265,000",2,2,986,25.686954,-80.37555,Condo for sale,2062963695,https://www.zillow.com/homedetails/11297-SW-88th-St-UNIT-M-117-Miami-FL-33173/2062963695_zpid/,06-10-2022_19:21:10
900 Biscayne Blvd APT 4910,Miami,FL,33132,"$725,000",2,2,"1,140",25.78323,-80.18997,Condo for sale,92440094,https://www.zillow.com/homedetails/900-Biscayne-Blvd-APT-4910-Miami-FL-33132/92440094_zpid/,06-10-2022_19:21:10
2460 SW 25th Ter,Miami,FL,33133,"$720,000",,,,25.744154,-80.23521,Lot / Land for sale,43854733,https://www.zillow.com/homedetails/2460-SW-25th-Ter-Miami-FL-33133/43854733_zpid/,06-10-2022_19:21:10
9125 SW 77th Ave #103,Miami,FL,33156,"$350,000",3,2,"1,190",25.685888,-80.31885,Coming soon,44274553,https://www.zillow.com/homedetails/9125-SW-77th-Ave-103-Miami-FL-33156/44274553_zpid/,06-10-2022_19:21:10
1010 Brickell Ave UNIT 2705,Miami,FL,33131,"$1,350,000",3,3,"1,778",25.764013,-80.19226,Condo for sale,247650023,https://www.zillow.com/homedetails/1010-Brickell-Ave-UNIT-2705-Miami-FL-33131/247650023_zpid/,06-10-2022_19:21:10
Residence F2;11 Plan,,,,"$1,450,000",3,4,"2,376",25.782558,-80.19176,New construction,2064329296,https://www.zillow.com/community/paramount-miami-world-center/2064329296_zpid/,06-10-2022_19:21:10
Sky Residence 01 Plan,,,,"$9,125,000",4,6,"3,575",25.77746,-80.18874,New construction,2062965501,https://www.zillow.com/community/waldorf-astoria-residences-miami/2062965501_zpid/,06-10-2022_19:21:10
1300 S Miami Ave UNIT 4410,Miami,FL,33130,"$945,000",2,2,"1,155",25.761106,-80.193726,Condo for sale,243005046,https://www.zillow.com/homedetails/1300-S-Miami-Ave-UNIT-4410-Miami-FL-33130/243005046_zpid/,06-10-2022_19:21:10
